Source;Target;Weight
12585;10518;48.0
12585;10546;10.0
12585;10548;10.0
12585;10559;40.0
12585;10562;0.0
12585;10563;10.0
12585;10569;10.0
12585;1057;100.0
12585;1059;4.0
12585;10597;0.0
12585;10606;40.0
12585;10610;28.0
12585;10628;50.0
12585;10639;10.0
12585;10641;0.0
12585;10651;10.0
12585;10672;5.0
12585;10678;100.0
12585;10684;100.0
12585;10691;40.0
12585;10697;18.0
12585;1070;0.0
12585;10703;40.0
12585;107;20.0
12585;10721;30.0
12585;10723;100.0
12585;10728;0.0
12585;10735;40.0
12585;10745;20.0
12585;10756;10.0
12585;10761;40.0
12585;10768;90.0
12585;10774;10.0
12585;10777;10.0
12585;10782;100.0
12585;10794;0.0
12585;10805;9.0
12585;10815;0.0
12585;10827;40.0
12585;10832;4.0
12585;10853;10.0
12585;1085;40.0
12585;1086;40.0
12585;10883;30.0
12585;10892;20.0
12585;10901;50.0
12585;10917;0.0
12585;10929;60.0
12585;1094;100.0
12585;10949;5.0
12585;10973;100.0
12585;1098;10.0
12585;11;0.0
12585;11000;40.0
12585;11005;50.0
12585;11014;40.0
12585;11028;30.0
12585;11031;9.0
12585;110;40.0
12585;11041;100.0
12585;11042;10.0
12585;11051;50.0
12585;11063;40.0
12585;11068;100.0
12585;11072;14.0
12585;11075;30.0
12585;11086;0.0
12585;11097;4.0
12585;11120;16.0
12585;11126;10.0
12585;11131;24.0
12585;11158;0.0
12585;11175;10.0
12585;11189;40.0
12585;11195;90.0
12585;11223;100.0
12585;11232;10.0
12585;1123;30.0
12585;11235;20.0
12585;11258;60.0
12585;11261;40.0
12585;11276;4.0
12585;11277;52.0
12585;11282;100.0
12585;11291;20.0
12585;11307;100.0
12585;11316;100.0
12585;11323;100.0
12585;11324;60.0
12585;11325;10.0
12585;11329;0.0
12585;11352;40.0
12585;1135;50.0
12585;11355;40.0
12585;11386;4.0
12585;11427;0.0
12585;11429;50.0
12585;11466;40.0
12585;11467;100.0
12585;11471;0.0
12585;11473;10.0
12585;11476;40.0
12585;11479;40.0
12585;11492;0.0
12585;11494;36.0
12585;11500;60.0
12585;11513;80.0
12585;11519;100.0
12585;1152;100.0
12585;11525;5.0
12585;11530;40.0
12585;11543;20.0
12585;11552;4.0
12585;11554;100.0
12585;11557;50.0
12585;11564;30.0
12585;11581;20.0
12585;11589;4.0
12585;11599;8.0
12585;11600;40.0
12585;11605;80.0
12585;1161;10.0
12585;11620;15.0
12585;11621;2.0
12585;11624;4.0
12585;11625;10.0
12585;11631;4.0
12585;11632;100.0
12585;1163;30.0
12585;11644;50.0
12585;11660;5.0
12585;1167;10.0
12585;1168;0.0
12585;11692;60.0
12585;11698;10.0
12585;11704;12.0
12585;11724;8.0
12585;11733;30.0
12585;11736;100.0
12585;11743;40.0
12585;11746;30.0
12585;11751;14.0
12585;11764;0.0
12585;11776;10.0
12585;11780;32.0
12585;11799;10.0
12585;11801;17.0
12585;1182;10.0
12585;11826;20.0
12585;11828;1.0
12585;11831;90.0
12585;11849;0.0
12585;11857;0.0
12585;11860;10.0
12585;11878;100.0
12585;11891;8.0
12585;11892;40.0
12585;11900;10.0
12585;119;10.0
12585;1191;17.0
12585;11920;50.0
12585;11922;4.0
12585;11926;0.0
12585;11927;80.0
12585;11929;50.0
12585;11943;10.0
12585;11946;10.0
12585;11951;40.0
12585;11956;5.0
12585;11961;40.0
12585;11966;100.0
12585;11977;20.0
12585;11988;20.0
12585;11994;0.0
12585;11999;20.0
12585;12006;-100.0
12585;12019;30.0
12585;12020;10.0
12585;12023;10.0
12585;12073;16.0
12585;12083;30.0
12585;12090;50.0
12585;12101;40.0
12585;12111;20.0
12585;12121;20.0
12585;12129;60.0
12585;12139;100.0
12585;12143;0.0
12585;12146;50.0
12585;12162;20.0
12585;12163;4.0
12585;12188;100.0
12585;12195;0.0
12585;12210;100.0
12585;12238;40.0
12585;12250;13.0
12585;12254;9.0
12585;12262;100.0
12585;12269;20.0
12585;12284;20.0
12585;12287;60.0
12585;123;0.0
12585;12304;40.0
12585;12325;40.0
12585;1232;80.0
12585;12333;14.0
12585;12349;0.0
12585;12359;40.0
12585;12360;5.0
12585;12362;16.0
12585;12363;30.0
12585;12365;50.0
12585;12372;100.0
12585;12376;0.0
12585;1237;70.0
12585;12385;30.0
12585;12408;80.0
12585;12431;1.0
12585;12432;4.0
12585;12434;4.0
12585;1245;30.0
12585;12467;80.0
12585;12490;14.0
12585;1249;16.0
12585;12498;90.0
12585;12499;10.0
12585;12500;5.0
12585;12501;40.0
12585;125;10.0
12585;12516;20.0
12585;12518;80.0
12585;12520;100.0
12585;1252;100.0
12585;12529;10.0
12585;12533;24.0
12585;12534;50.0
12585;12544;0.0
12585;12547;40.0
12585;1254;80.0
12585;12564;20.0
12585;12569;20.0
12585;12572;24.0
12585;12588;50.0
12585;12590;30.0
12585;12591;16.0
12585;12613;50.0
12585;12618;70.0
12585;12622;40.0
12585;12634;40.0
12585;12637;36.0
12585;12638;20.0
12585;12641;90.0
12585;12653;40.0
12585;12661;20.0
12585;12664;21.0
12585;12670;15.0
12585;12688;20.0
12585;12702;10.0
12585;12713;60.0
12585;12739;90.0
12585;12751;100.0
12585;12757;50.0
12585;1276;30.0
12585;12778;50.0
12585;12779;100.0
12585;1278;10.0
12585;12790;34.0
12585;12812;30.0
12585;12818;50.0
12585;12822;30.0
12585;12823;10.0
12585;1283;0.0
12585;12831;8.0
12585;12838;10.0
12585;12880;30.0
12585;12886;15.0
12585;12899;10.0
12585;12905;32.0
12585;12908;100.0
12585;12916;100.0
12585;12931;1.0
12585;12937;10.0
12585;1295;0.0
12585;12950;17.0
12585;12953;10.0
12585;12971;40.0
12585;12974;0.0
12585;12976;85.0
12585;13024;0.0
12585;13032;60.0
12585;13035;10.0
12585;13044;20.0
12585;13061;100.0
12585;13065;40.0
12585;13078;100.0
12585;13102;40.0
12585;13116;12.0
12585;13130;8.0
12585;13137;4.0
12585;13144;60.0
12585;13149;0.0
12585;13153;10.0
12585;13155;10.0
12585;1316;19.0
12585;13164;50.0
12585;13165;25.0
12585;13173;0.0
12585;13180;41.0
12585;13211;70.0
12585;13215;10.0
12585;13227;10.0
12585;1324;0.0
12585;13244;40.0
12585;1325;100.0
12585;13254;20.0
12585;13264;90.0
12585;13272;100.0
12585;13287;100.0
12585;1329;100.0
12585;13292;40.0
12585;13293;18.0
12585;1330;100.0
12585;13303;100.0
12585;13316;40.0
12585;13326;30.0
12585;13331;100.0
12585;13332;1.0
12585;13336;100.0
12585;13337;10.0
12585;13340;50.0
12585;13351;90.0
12585;13356;50.0
12585;13362;34.0
12585;13365;10.0
12585;13370;100.0
12585;13401;90.0
12585;13427;100.0
12585;13438;50.0
12585;13449;10.0
12585;13454;10.0
12585;13500;80.0
12585;13503;10.0
12585;1350;40.0
12585;13504;4.0
12585;13517;8.0
12585;13530;70.0
12585;13538;30.0
12585;13542;40.0
12585;13551;0.0
12585;13557;18.0
12585;1356;40.0
12585;135;70.0
12585;13586;60.0
12585;13593;100.0
12585;13594;10.0
12585;13604;100.0
12585;13606;40.0
12585;13614;30.0
12585;13629;100.0
12585;13649;20.0
12585;13657;60.0
12585;13687;20.0
12585;13694;10.0
12585;13704;0.0
12585;137;100.0
12585;13715;100.0
12585;13718;95.0
12585;13740;0.0
12585;1374;60.0
12585;13825;10.0
12585;13834;100.0
12585;13851;10.0
12585;13877;10.0
12585;13879;100.0
12585;13901;10.0
12585;13905;4.0
12585;13911;20.0
12585;13912;0.0
12585;13918;100.0
12585;1392;44.0
12585;1393;40.0
12585;13942;0.0
12585;13944;40.0
12585;13970;80.0
12585;13986;30.0
12585;1399;40.0
12585;14017;70.0
12585;14029;10.0
12585;14048;40.0
12585;14059;4.0
12585;1407;55.0
12585;14080;100.0
12585;14081;0.0
12585;14082;31.0
12585;14090;10.0
12585;14099;10.0
12585;14123;0.0
12585;14131;40.0
12585;14140;50.0
12585;14145;20.0
12585;14147;20.0
12585;14181;40.0
12585;14194;40.0
12585;14197;50.0
12585;14219;0.0
12585;14220;10.0
12585;1422;10.0
12585;14229;10.0
12585;14232;60.0
12585;14242;4.0
12585;14244;10.0
12585;14255;40.0
12585;14259;50.0
12585;14263;90.0
12585;14277;20.0
12585;1428;60.0
12585;14287;34.0
12585;14298;50.0
12585;14308;10.0
12585;14313;30.0
12585;14326;12.0
12585;14349;10.0
12585;14351;4.0
12585;14359;100.0
12585;14360;100.0
12585;14368;40.0
12585;14374;40.0
12585;14379;0.0
12585;14380;100.0
12585;14381;70.0
12585;1438;20.0
12585;14384;16.0
12585;14398;80.0
12585;14404;10.0
12585;14411;15.0
12585;14423;60.0
12585;14428;8.0
12585;14437;4.0
12585;14442;16.0
12585;14460;84.0
12585;1447;40.0
12585;14481;0.0
12585;14490;100.0
12585;1449;10.0
12585;14528;60.0
12585;14541;100.0
12585;14548;22.0
12585;14553;100.0
12585;14579;10.0
12585;14580;0.0
12585;14604;70.0
12585;14612;1.0
12585;14624;40.0
12585;14628;10.0
12585;14635;20.0
12585;14640;100.0
12585;14648;100.0
12585;14662;0.0
12585;14676;4.0
12585;14678;4.0
12585;14702;100.0
12585;14703;100.0
12585;14713;40.0
12585;14737;10.0
12585;14742;30.0
12585;14743;100.0
12585;14774;40.0
12585;14776;30.0
12585;14778;20.0
12585;14793;100.0
12585;14800;10.0
12585;14808;0.0
12585;14825;10.0
12585;14826;50.0
12585;14839;10.0
12585;14857;4.0
12585;14868;1.0
12585;14869;60.0
12585;1487;10.0
12585;14871;80.0
12585;14885;100.0
12585;14886;100.0
12585;14915;100.0
12585;14919;40.0
12585;14930;10.0
12585;1493;20.0
12585;14938;40.0
12585;14944;10.0
12585;14956;40.0
12585;14964;40.0
12585;14974;100.0
12585;14999;24.0
12585;15000;8.0
12585;1500;4.0
12585;150;10.0
12585;15016;30.0
12585;15017;45.0
12585;15023;40.0
12585;15026;18.0
12585;15059;40.0
12585;15061;0.0
12585;15099;60.0
12585;15100;0.0
12585;15115;10.0
12585;15117;50.0
12585;15120;50.0
12585;15125;20.0
12585;15131;1.0
12585;1514;0.0
12585;15153;40.0
12585;15157;0.0
12585;1516;100.0
12585;1517;40.0
12585;15178;4.0
12585;15186;30.0
12585;15205;24.0
12585;15207;30.0
12585;15232;20.0
12585;15235;4.0
12585;15241;90.0
12585;15271;70.0
12585;15273;20.0
12585;15274;0.0
12585;1528;20.0
12585;15288;4.0
12585;15299;20.0
12585;15301;61.0
12585;15303;0.0
12585;15311;30.0
12585;15312;80.0
12585;15319;100.0
12585;1532;100.0
12585;15322;8.0
12585;15348;10.0
12585;15350;10.0
12585;15358;0.0
12585;15363;100.0
12585;15379;25.0
12585;15382;40.0
12585;15394;1.0
12585;1540;90.0
12585;15411;10.0
12585;15415;80.0
12585;15416;12.0
12585;15417;20.0
12585;15437;10.0
12585;15444;0.0
12585;15452;40.0
12585;15456;100.0
12585;15469;0.0
12585;15480;30.0
12585;15492;60.0
12585;15503;50.0
12585;15515;19.0
12585;15522;100.0
12585;15534;50.0
12585;15542;100.0
12585;15544;40.0
12585;15548;50.0
12585;15549;4.0
12585;15559;61.0
12585;15583;0.0
12585;15584;50.0
12585;15587;100.0
12585;15592;0.0
12585;15594;4.0
12585;15622;60.0
12585;15626;0.0
12585;15627;40.0
12585;15632;20.0
12585;15634;60.0
12585;15644;40.0
12585;15655;50.0
12585;15687;30.0
12585;15701;90.0
12585;15713;10.0
12585;15724;50.0
12585;15728;10.0
12585;15732;20.0
12585;15746;40.0
12585;1575;20.0
12585;15758;60.0
12585;15761;100.0
12585;15784;62.0
12585;157;9.0
12585;1582;40.0
12585;15829;92.0
12585;1584;10.0
12585;15872;40.0
12585;15893;40.0
12585;1590;40.0
12585;15907;10.0
12585;15909;20.0
12585;15921;40.0
12585;15924;40.0
12585;15925;10.0
12585;15938;40.0
12585;15946;1.0
12585;15961;0.0
12585;15962;0.0
12585;15963;10.0
12585;15965;18.0
12585;15981;90.0
12585;160;0.0
12585;16022;20.0
12585;16028;40.0
12585;16039;30.0
12585;16059;4.0
12585;16061;100.0
12585;16073;9.0
12585;16074;0.0
12585;16075;60.0
12585;16085;40.0
12585;16101;30.0
12585;16128;0.0
12585;16140;20.0
12585;16152;40.0
12585;16162;60.0
12585;16180;30.0
12585;16182;30.0
12585;16185;100.0
12585;16190;100.0
12585;16215;50.0
12585;16220;100.0
12585;16226;60.0
12585;16232;30.0
12585;16253;30.0
12585;16257;50.0
12585;16276;70.0
12585;16278;4.0
12585;16291;40.0
12585;16292;100.0
12585;16301;60.0
12585;16302;70.0
12585;16309;32.0
12585;16313;40.0
12585;16324;50.0
12585;16326;100.0
12585;16335;40.0
12585;16336;0.0
12585;16343;10.0
12585;16376;50.0
12585;16393;10.0
12585;16409;90.0
12585;16449;40.0
12585;16450;40.0
12585;1645;90.0
12585;16466;50.0
12585;16471;33.0
12585;1648;4.0
12585;16490;10.0
12585;16493;30.0
12585;16523;40.0
12585;16533;100.0
12585;16540;100.0
12585;16543;30.0
12585;16554;20.0
12585;16561;10.0
12585;1656;70.0
12585;16586;75.0
12585;16599;10.0
12585;16601;0.0
12585;16623;30.0
12585;16625;10.0
12585;16642;30.0
12585;16648;64.0
12585;1676;80.0
12585;1694;0.0
12585;17;0.0
12585;1700;4.0
12585;1704;10.0
12585;1707;0.0
12585;1718;14.0
12585;1729;70.0
12585;1736;40.0
12585;1745;10.0
12585;1749;80.0
12585;1756;30.0
12585;1769;100.0
12585;1773;27.0
12585;1774;0.0
12585;1783;100.0
12585;1786;10.0
12585;1788;48.0
12585;1789;20.0
12585;1790;100.0
12585;1799;70.0
12585;1805;20.0
12585;1836;20.0
12585;1848;0.0
12585;1849;40.0
12585;1850;30.0
12585;1853;60.0
12585;1857;18.0
12585;187;10.0
12585;1900;50.0
12585;1906;0.0
12585;1930;20.0
12585;1937;100.0
12585;1939;2.0
12585;1956;10.0
12585;1979;10.0
12585;1983;45.0
12585;1984;70.0
12585;1990;0.0
12585;2018;10.0
12585;2019;20.0
12585;2022;100.0
12585;2041;4.0
12585;204;4.0
12585;2048;10.0
12585;2050;0.0
12585;2059;0.0
12585;2063;50.0
12585;2104;100.0
12585;210;80.0
12585;211;40.0
12585;2121;86.0
12585;2126;50.0
12585;2129;10.0
12585;2139;0.0
12585;2157;60.0
12585;216;10.0
12585;2161;70.0
12585;2170;100.0
12585;2173;10.0
12585;2174;100.0
12585;2214;70.0
12585;2258;29.0
12585;2268;100.0
12585;2294;60.0
12585;2301;10.0
12585;2308;100.0
12585;2318;20.0
12585;2321;10.0
12585;2334;25.0
12585;2340;40.0
12585;2341;40.0
12585;2361;30.0
12585;2367;30.0
12585;2382;100.0
12585;2388;30.0
12585;2402;10.0
12585;2403;50.0
12585;2421;40.0
12585;2425;30.0
12585;2451;10.0
12585;2454;20.0
12585;2455;50.0
12585;2464;100.0
12585;2469;40.0
12585;2482;26.0
12585;2483;40.0
12585;2489;20.0
12585;2496;54.0
12585;2497;40.0
12585;2507;60.0
12585;2528;16.0
12585;2547;40.0
12585;2551;40.0
12585;2567;8.0
12585;2579;60.0
12585;25;90.0
12585;2590;40.0
12585;2593;50.0
12585;261;50.0
12585;2616;40.0
12585;2635;30.0
12585;2639;60.0
12585;264;100.0
12585;2658;0.0
12585;2670;10.0
12585;2679;15.0
12585;2683;6.0
12585;2685;8.0
12585;2716;4.0
12585;2734;40.0
12585;2740;30.0
12585;2744;4.0
12585;2745;30.0
12585;2749;8.0
12585;2778;10.0
12585;279;10.0
12585;2799;40.0
12585;28;0.0
12585;2824;11.0
12585;2825;0.0
12585;2826;100.0
12585;2843;20.0
12585;2849;50.0
12585;2860;40.0
12585;2866;60.0
12585;2873;10.0
12585;2877;30.0
12585;2878;5.0
12585;2906;0.0
12585;2914;91.0
12585;2939;24.0
12585;2967;30.0
12585;2975;4.0
12585;3;0.0
12585;301;0.0
12585;3022;4.0
12585;3033;40.0
12585;3039;0.0
12585;3042;70.0
12585;3050;8.0
12585;307;0.0
12585;3078;30.0
12585;3091;0.0
12585;3092;90.0
12585;3093;100.0
12585;3097;10.0
12585;3107;30.0
12585;3109;40.0
12585;3120;18.0
12585;3140;100.0
12585;3143;10.0
12585;3144;10.0
12585;3153;100.0
12585;3156;30.0
12585;3165;10.0
12585;3168;4.0
12585;3187;100.0
12585;3191;3.0
12585;3194;100.0
12585;3196;10.0
12585;3208;53.0
12585;3217;10.0
12585;3224;20.0
12585;3231;80.0
12585;3233;20.0
12585;3236;10.0
12585;3240;22.0
12585;3245;31.0
12585;3249;30.0
12585;3252;8.0
12585;3258;40.0
12585;3283;0.0
12585;328;90.0
12585;329;100.0
12585;3311;16.0
12585;3315;0.0
12585;3333;40.0
12585;3348;100.0
12585;3366;20.0
12585;337;30.0
12585;3375;90.0
12585;338;0.0
12585;3382;0.0
12585;3393;40.0
12585;3422;100.0
12585;3434;40.0
12585;3435;19.0
12585;3444;20.0
12585;3491;20.0
12585;3495;20.0
12585;3500;100.0
12585;3501;0.0
12585;3520;20.0
12585;3521;8.0
12585;3526;0.0
12585;3530;34.0
12585;3537;0.0
12585;355;73.0
12585;3566;0.0
12585;3570;30.0
12585;3572;9.0
12585;3580;0.0
12585;3593;30.0
12585;3612;40.0
12585;3614;61.0
12585;3615;8.0
12585;3626;20.0
12585;3637;10.0
12585;3639;50.0
12585;364;10.0
12585;3661;40.0
12585;3669;10.0
12585;3682;100.0
12585;3692;100.0
12585;3704;40.0
12585;3717;40.0
12585;3723;10.0
12585;3734;12.0
12585;3739;100.0
12585;3743;10.0
12585;3745;30.0
12585;376;10.0
12585;3770;60.0
12585;3796;10.0
12585;3810;0.0
12585;382;50.0
12585;3833;100.0
12585;3838;17.0
12585;3846;30.0
12585;3847;40.0
12585;3851;10.0
12585;3883;20.0
12585;3885;9.0
12585;3886;50.0
12585;3889;14.0
12585;3894;9.0
12585;390;0.0
12585;393;0.0
12585;3933;55.0
12585;3939;50.0
12585;3951;0.0
12585;3983;10.0
12585;3990;30.0
12585;3994;100.0
12585;4007;60.0
12585;4030;40.0
12585;4035;50.0
12585;4040;100.0
12585;4044;19.0
12585;404;50.0
12585;4057;30.0
12585;4095;100.0
12585;4097;20.0
12585;410;28.0
12585;4142;4.0
12585;414;4.0
12585;4153;10.0
12585;4179;100.0
12585;4184;100.0
12585;4204;5.0
12585;4209;100.0
12585;422;60.0
12585;4227;14.0
12585;4231;100.0
12585;4253;30.0
12585;4257;90.0
12585;4261;30.0
12585;4263;50.0
12585;4265;40.0
12585;4289;40.0
12585;4291;16.0
12585;4310;40.0
12585;4320;92.0
12585;4322;40.0
12585;433;40.0
12585;4348;40.0
12585;4355;20.0
12585;4360;73.0
12585;4366;10.0
12585;4367;14.0
12585;4371;12.0
12585;4372;60.0
12585;4379;60.0
12585;438;1.0
12585;4381;30.0
12585;442;40.0
12585;4431;4.0
12585;4433;0.0
12585;4439;11.0
12585;4453;30.0
12585;4459;30.0
12585;4462;10.0
12585;4477;0.0
12585;4485;8.0
12585;4499;58.0
12585;4510;100.0
12585;4521;90.0
12585;4525;4.0
12585;4529;0.0
12585;455;100.0
12585;4556;20.0
12585;4571;16.0
12585;4578;10.0
12585;45;80.0
12585;4602;0.0
12585;4604;36.0
12585;4620;10.0
12585;4631;100.0
12585;4634;0.0
12585;4637;20.0
12585;4640;40.0
12585;4649;42.0
12585;4666;90.0
12585;4667;59.0
12585;4672;14.0
12585;4675;1.0
12585;470;60.0
12585;4708;0.0
12585;471;100.0
12585;4723;1.0
12585;4733;20.0
12585;4737;4.0
12585;4739;100.0
12585;4755;40.0
12585;4760;8.0
12585;4766;34.0
12585;4779;1.0
12585;4788;100.0
12585;4796;12.0
12585;4801;35.0
12585;4814;20.0
12585;4820;30.0
12585;4825;100.0
12585;4826;10.0
12585;4857;13.0
12585;4869;20.0
12585;4881;0.0
12585;4903;0.0
12585;4916;0.0
12585;491;70.0
12585;4941;40.0
12585;4954;60.0
12585;4962;20.0
12585;496;4.0
12585;4968;20.0
12585;4969;100.0
12585;4972;40.0
12585;4986;50.0
12585;5011;10.0
12585;5015;100.0
12585;5024;50.0
12585;5029;80.0
12585;5054;100.0
12585;5061;50.0
12585;5069;40.0
12585;507;100.0
12585;5072;20.0
12585;5081;1.0
12585;5087;60.0
12585;5088;30.0
12585;5095;60.0
12585;5100;100.0
12585;510;20.0
12585;5127;10.0
12585;5139;40.0
12585;5142;0.0
12585;5150;16.0
12585;5173;0.0
12585;5177;20.0
12585;5181;100.0
12585;5190;100.0
12585;5193;40.0
12585;5198;20.0
12585;5202;40.0
12585;5209;9.0
12585;5212;4.0
12585;5253;0.0
12585;5290;40.0
12585;5293;20.0
12585;5301;12.0
12585;53;1.0
12585;531;12.0
12585;5319;30.0
12585;5328;0.0
12585;5338;0.0
12585;5347;100.0
12585;5348;40.0
12585;5360;50.0
12585;5378;10.0
12585;5401;40.0
12585;54;100.0
12585;5468;100.0
12585;5474;100.0
12585;5477;4.0
12585;5488;100.0
12585;5489;67.0
12585;5490;20.0
12585;5493;10.0
12585;5506;45.0
12585;551;40.0
12585;5514;60.0
12585;5516;30.0
12585;5517;50.0
12585;5521;24.0
12585;5524;40.0
12585;5536;1.0
12585;5540;4.0
12585;5549;30.0
12585;555;10.0
12585;5555;20.0
12585;5561;90.0
12585;5570;10.0
12585;5574;30.0
12585;5586;20.0
12585;5600;30.0
12585;5632;20.0
12585;5633;4.0
12585;5634;30.0
12585;5635;100.0
12585;56;4.0
12585;5641;40.0
12585;5643;100.0
12585;5650;20.0
12585;5651;0.0
12585;5655;32.0
12585;5675;11.0
12585;5677;30.0
12585;5680;40.0
12585;5689;0.0
12585;5720;60.0
12585;5726;30.0
12585;5729;4.0
12585;5731;4.0
12585;5758;10.0
12585;5763;10.0
12585;5767;40.0
12585;5769;0.0
12585;5793;73.0
12585;5800;30.0
12585;581;40.0
12585;5819;20.0
12585;5827;4.0
12585;5829;100.0
12585;5831;90.0
12585;5836;100.0
12585;5850;20.0
12585;5865;8.0
12585;5872;90.0
12585;5878;95.0
12585;5899;100.0
12585;5912;0.0
12585;5930;70.0
12585;5956;50.0
12585;5957;4.0
12585;5958;10.0
12585;5961;40.0
12585;5968;10.0
12585;5973;40.0
12585;5977;13.0
12585;5980;10.0
12585;5983;40.0
12585;5987;0.0
12585;5990;10.0
12585;599;10.0
12585;6002;1.0
12585;6035;50.0
12585;6044;10.0
12585;609;40.0
12585;6108;4.0
12585;6115;40.0
12585;6142;60.0
12585;6148;100.0
12585;6152;12.0
12585;6169;40.0
12585;6175;50.0
12585;6190;20.0
12585;6192;10.0
12585;6195;14.0
12585;6211;30.0
12585;621;20.0
12585;622;100.0
12585;6228;40.0
12585;6230;0.0
12585;6251;90.0
12585;6252;20.0
12585;6269;100.0
12585;6270;60.0
12585;6278;90.0
12585;6299;20.0
12585;6300;20.0
12585;6305;2.0
12585;6312;0.0
12585;6313;10.0
12585;6316;70.0
12585;6346;40.0
12585;6363;0.0
12585;6374;50.0
12585;6376;0.0
12585;6381;30.0
12585;6417;40.0
12585;6430;60.0
12585;6432;20.0
12585;6433;40.0
12585;6478;0.0
12585;6479;50.0
12585;648;2.0
12585;6482;4.0
12585;6485;4.0
12585;6486;60.0
12585;6530;0.0
12585;6555;40.0
12585;6565;30.0
12585;656;60.0
12585;6567;14.0
12585;6575;22.0
12585;6578;40.0
12585;6581;5.0
12585;658;50.0
12585;6588;4.0
12585;6603;40.0
12585;6606;100.0
12585;6613;40.0
12585;6619;100.0
12585;6629;0.0
12585;6632;10.0
12585;6636;100.0
12585;6644;90.0
12585;6647;22.0
12585;6664;11.0
12585;6674;24.0
12585;6749;40.0
12585;6761;50.0
12585;6772;40.0
12585;6780;4.0
12585;679;30.0
12585;6796;70.0
12585;6810;60.0
12585;6812;60.0
12585;6813;10.0
12585;6819;100.0
12585;6822;90.0
12585;6830;20.0
12585;6858;10.0
12585;6866;50.0
12585;6869;100.0
12585;6870;0.0
12585;6878;40.0
12585;6881;1.0
12585;6909;90.0
12585;6933;8.0
12585;6934;40.0
12585;6948;0.0
12585;6959;44.0
12585;6965;20.0
12585;6967;40.0
12585;6973;50.0
12585;6982;40.0
12585;6989;50.0
12585;6993;16.0
12585;6994;70.0
12585;7005;10.0
12585;7017;40.0
12585;7023;0.0
12585;7024;60.0
12585;7030;54.0
12585;7031;20.0
12585;7042;100.0
12585;7069;50.0
12585;7077;50.0
12585;7087;20.0
12585;7089;10.0
12585;710;40.0
12585;7106;70.0
12585;7140;1.0
12585;7163;5.0
12585;7165;100.0
12585;7169;100.0
12585;7170;30.0
12585;7202;0.0
12585;7203;100.0
12585;7207;10.0
12585;7211;100.0
12585;7215;5.0
12585;7225;10.0
12585;7238;40.0
12585;7241;70.0
12585;7260;40.0
12585;728;0.0
12585;729;10.0
12585;7293;3.0
12585;7296;100.0
12585;7319;40.0
12585;7335;90.0
12585;7354;10.0
12585;7361;10.0
12585;7385;10.0
12585;7388;40.0
12585;7399;0.0
12585;7405;10.0
12585;7416;30.0
12585;743;12.0
12585;7431;20.0
12585;7434;0.0
12585;7437;80.0
12585;7439;40.0
12585;7443;20.0
12585;7449;60.0
12585;7467;10.0
12585;7477;40.0
12585;7482;10.0
12585;7500;40.0
12585;7507;30.0
12585;7509;100.0
12585;7512;60.0
12585;7514;10.0
12585;7518;100.0
12585;7521;10.0
12585;7525;2.0
12585;7530;10.0
12585;7569;100.0
12585;7570;40.0
12585;7573;70.0
12585;7574;31.0
12585;7604;100.0
12585;7607;40.0
12585;7614;70.0
12585;7616;30.0
12585;7620;40.0
12585;762;40.0
12585;7627;80.0
12585;7628;54.0
12585;7640;60.0
12585;765;100.0
12585;7651;4.0
12585;7659;1.0
12585;7663;100.0
12585;7668;50.0
12585;7670;20.0
12585;7676;10.0
12585;772;10.0
12585;7733;20.0
12585;7748;80.0
12585;7766;0.0
12585;7772;34.0
12585;7775;50.0
12585;7799;10.0
12585;7801;70.0
12585;7808;10.0
12585;7825;60.0
12585;783;10.0
12585;7853;4.0
12585;7860;30.0
12585;7872;50.0
12585;7876;100.0
12585;7886;1.0
12585;7898;60.0
12585;7901;7.0
12585;791;40.0
12585;7914;34.0
12585;7940;0.0
12585;7941;10.0
12585;7942;6.0
12585;7953;10.0
12585;7969;5.0
12585;797;30.0
12585;7987;100.0
12585;7990;32.0
12585;8023;30.0
12585;8044;30.0
12585;8078;50.0
12585;8085;30.0
12585;8093;80.0
12585;8120;83.0
12585;812;40.0
12585;8125;60.0
12585;8127;0.0
12585;8142;4.0
12585;8149;14.0
12585;8151;80.0
12585;8169;100.0
12585;8177;12.0
12585;8182;40.0
12585;8196;50.0
12585;8200;64.0
12585;8206;10.0
12585;8217;60.0
12585;8219;40.0
12585;8222;70.0
12585;8235;12.0
12585;824;10.0
12585;8241;100.0
12585;8247;40.0
12585;8253;0.0
12585;8254;20.0
12585;8260;4.0
12585;8265;40.0
12585;8279;4.0
12585;8291;20.0
12585;8296;20.0
12585;830;10.0
12585;8301;10.0
12585;831;8.0
12585;8326;20.0
12585;8327;6.0
12585;834;100.0
12585;8347;3.0
12585;8362;40.0
12585;8378;1.0
12585;8395;40.0
12585;8404;40.0
12585;8409;30.0
12585;84;20.0
12585;8422;40.0
12585;8423;5.0
12585;843;40.0
12585;8435;8.0
12585;8448;40.0
12585;8453;40.0
12585;845;4.0
12585;8454;40.0
12585;8461;8.0
12585;8464;70.0
12585;8473;100.0
12585;8474;60.0
12585;8477;100.0
12585;8484;80.0
12585;8489;11.0
12585;8493;10.0
12585;8522;0.0
12585;8524;20.0
12585;8540;90.0
12585;8548;70.0
12585;8564;80.0
12585;8571;30.0
12585;8574;50.0
12585;8577;44.0
12585;8578;40.0
12585;8610;4.0
12585;8627;10.0
12585;8633;3.0
